timestamp,source,gateway_eui,gateway_name,gateway_address,device_eui,device_addr,device_name,rssi,snr,datr,size,sensor_latitude,sensor_longitude,sensor_altitude,room,floor,known_location,multi_gateway,gateway_count,gateway_list,best_gateway,best_rssi
2026-06-05T00:22:18.613Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0464a4,0023fe9d,elsys-a81758fffe0464a4,-69,9.8,SF7BW125,29,52.24385452,6.853748798,0,VR191,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-69
2026-06-05T00:22:20.249Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fe943,fe00e846,nighthawk0019,-91,8.8,SF7BW125,22,52.24350192,6.8529857,0,VR258,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-91
2026-06-05T00:22:24.003Z,Live,a840411ee8904150,Vrijhof,,0004a30b001ba3b3,fe00e81a,nighthawk0001,-97,6.8,SF7BW125,22,52.24384308,6.853532791,0,VR179,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-97
2026-06-05T00:22:30.237Z,Live,a840411ee8904150,Vrijhof,,0004a30b001e7ed4,fe00e84b,nighthawk0015,-95,7.8,SF7BW125,22,52.24395752,6.853811264,0,VR193E,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-95
2026-06-05T00:22:33.624Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362b4,01f0d596,elsys-a81758fffe0362b4,-83,7.5,SF7BW125,28,52.24394226,6.853427887,0,VR171,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-83
2026-06-05T00:22:40.979Z,Live,a840411eae004150,Ravelijn-A,,0004a30b00204802,fe00e85f,nighthawk0006,-75,9,SF7BW125,18,52.24389648,6.853554249,0,VR176,1,true,true,2,a8:40:41:1e:ae:00:41:50|a8:40:41:1e:e8:90:41:50,a8:40:41:1e:ae:00:41:50,-75
2026-06-05T00:22:42.439Z,Live,a840411ee8904150,Vrijhof,,0004a30b001e9b95,fe00e851,nighthawk0014,-102,8,SF7BW125,22,52.24388885,6.85357666,0,VR177,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-102
2026-06-05T00:22:44.879Z,Live,a840411ee8904150,Vrijhof,,a81758fffe04857e,fe00e83e,elsys-a81758fffe04857e,-79,9.8,SF7BW125,28,52.24376989,6.853177333,0,VR262,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-79
2026-06-05T00:23:03.809Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fbf2c,fe00e845,nighthawk0011,-97,8.2,SF7BW125,22,52.24391174,6.854000092,0,VR275M,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-97
2026-06-05T00:23:03.814Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fc9e3,fe00e860,nighthawk0021,-95,7.2,SF7BW125,22,52.24394436,6.853363627,0,VR275B,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-95
2026-06-05T00:23:04.009Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-120,-4,SF7BW125,35,52.23939764319033,6.8553399144857,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-120
2026-06-05T00:23:15.733Z,Live,a840411eae004150,Ravelijn-A,,,260b6e8c,,-107,4.5,SF7BW125,28,52.23921812278716,6.855340413337289,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-107
2026-06-05T00:23:22.520Z,Live,a840411eae004150,Ravelijn-A,,,260be3b3,,-79,9.8,SF7BW125,28,52.23903132758938,6.855642669947486,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-79
2026-06-05T00:23:30.725Z,Live,a840411ee8904150,Vrijhof,,0004a30b00200058,fe00e844,nighthawk0012,-103,6,SF7BW125,22,52.24346636,6.853074012,0,VR256,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-103
2026-06-05T00:23:42.330Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362c7,fe00e835,elsys-a81758fffe0362c7,-71,7,SF7BW125,28,52.24344906,6.853117091,0,VR248,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-71
2026-06-05T00:23:49.651Z,Live,a840411eae004150,Ravelijn-A,,3534313665378304,fe00e81e,p171108-2002537,-124,-8.8,SF7BW125,18,52.23913008,6.855644128,0,RA5110,5,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-124
2026-06-05T00:23:53.511Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fffda,fe00e87e,nighthawk0017,-113,-2.2,SF7BW125,22,52.24391174,6.854000568,0,VR193G,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-113
2026-06-05T00:23:56.830Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fffda,fe00e87e,nighthawk0017,-99,6.8,SF7BW125,22,52.24391174,6.854000568,0,VR193G,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-99
2026-06-05T00:24:03.617Z,Live,a840411eae004150,Ravelijn-A,,,260b7c7a,,-75,9,SF7BW125,28,52.239322737871895,6.855374013495794,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-75
2026-06-05T00:24:04.025Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-119,-5,SF7BW125,35,52.23925256575193,6.855647769629419,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-119
2026-06-05T00:24:05.563Z,Live,a840411ee8904150,Vrijhof,,a81758fffe04857b,fe00e824,elsys-a81758fffe04857b,-75,7.2,SF7BW125,28,52.24390596,6.853299927,0,VR275A,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-75
2026-06-05T00:24:05.814Z,Live,a840411ee8904150,Vrijhof,,0004a30b00204802,fe00e85f,nighthawk0006,-95,10,SF7BW125,22,52.24389648,6.853554249,0,VR176,1,true,true,2,a8:40:41:1e:ae:00:41:50|a8:40:41:1e:e8:90:41:50,a8:40:41:1e:ae:00:41:50,-75
2026-06-05T00:24:15.670Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362b9,fe00e81f,elsys-a81758fffe0362b9,-67,7.5,SF7BW125,28,52.24389648,6.853554249,0,VR176,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-67
2026-06-05T00:24:18.152Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fbde4,fe00e830,nighthawk0008,-85,10,SF7BW125,22,52.24391203,6.853491978,0,VR275E,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-85
2026-06-05T00:24:19.835Z,Live,a840411eae004150,Ravelijn-A,,a81758fffe047ba7,fe00e874,POF_ME206,-122,-7.2,SF7BW125,18,52.23933044690432,6.8555010184533245,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-122
2026-06-05T00:24:20.205Z,Live,a840411ee8904150,Vrijhof,,0004a30b002031e3,fe00e809,nighthawk0002,-106,3.8,SF7BW125,23,52.24391174,6.853509426,0,VR174,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-106
2026-06-05T00:24:20.484Z,Live,a840411eae004150,Ravelijn-A,,353431365a377a04,fe00e848,p171108-2002533,-89,8.2,SF7BW125,18,52.23909225,6.855606167,0,RA2207,2,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-89
2026-06-05T00:24:27.910Z,Live,a840411eadfc4150,Meander,,a81758fffe047d61,01fc8361,POF_ME204,-71,9.5,SF7BW125,28,52.23683587064148,6.85985637404124,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-71
2026-06-05T00:24:30.005Z,Live,a840411eae004150,Ravelijn-A,,,260bc40f,,-107,7.8,SF7BW125,28,52.239404730785296,6.855367274366401,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-107
2026-06-05T00:24:33.585Z,Live,a840411ee8904150,Vrijhof,,0004a30b001e4019,fe00e80c,nighthawk0004,-81,9.8,SF7BW125,22,52.24375534,6.853656292,0,VR191B,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-81
2026-06-05T00:24:34.010Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fffca,fe00e80a,nighthawk0013,-113,-1.2,SF7BW125,22,52.24396515,6.853642464,0,VR193B,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-113
2026-06-05T00:24:35.716Z,Live,a840411eadfc4150,Meander,,a81758fffe047ba6,00c32b3f,POF_ME205a,-81,7.8,SF7BW125,28,52.23673040027837,6.859838217652107,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-81
2026-06-05T00:24:47.312Z,Live,a840411ee8904150,Vrijhof,,a81758fffe04857d,fe00e843,elsys-a81758fffe04857d,-82,9,SF7BW125,28,52.24370774,6.853113558,0,VR261,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-82
2026-06-05T00:24:48.110Z,Live,a840411eadfc4150,Meander,,a81758fffe047baf,0194c033,POF_ME236,-111,0.8,SF7BW125,28,52.2369808993779,6.8597979226931365,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-111
2026-06-05T00:24:55.397Z,Live,a840411eae004150,Ravelijn-A,,353431365c377a04,fe00e876,p171108-2002520,-111,4.2,SF7BW125,18,52.23949338,6.856006923,0,RA1247,1,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-111
2026-06-05T00:25:04.028Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-122,-3.5,SF7BW125,35,52.23904851771833,6.855654274824836,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-122
2026-06-05T00:25:08.611Z,Live,a840411eae004150,Ravelijn-A,,,26000126,,-121,-2.2,SF9BW125,29,52.23911268589632,6.855435532222073,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-121
2026-06-05T00:25:09.820Z,Live,a840411ee8904150,Vrijhof,,0004a30b001f92ee,fe00e82a,nighthawk0024,-93,10.2,SF7BW125,22,52.24396515,6.853642941,0,VR275H,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-93
2026-06-05T00:25:12.302Z,Live,a840411eae004150,Ravelijn-A,,,260b3637,,-76,10,SF7BW125,28,52.23905819410398,6.855301921554549,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-76
2026-06-05T00:25:13.839Z,Live,a840411ee8904150,Vrijhof,,0004a30b001f960a,fe00e838,nighthawk0023,-96,7,SF7BW125,22,52.24395752,6.853813171,0,VR275K,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-96
2026-06-05T00:25:15.983Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fe7bd,fe00e84f,nighthawk0007,-97,6.8,SF7BW125,22,52.24382401,6.853926659,0,VR193J,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-97
2026-06-05T00:25:22.627Z,Live,a840411eadfc4150,Meander,,a81758fffe047d5f,01643728,POF_ME202,-71,9.2,SF7BW125,28,52.237009248410644,6.859778668555793,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-71
2026-06-05T00:25:27.738Z,Live,a840411eae004150,Ravelijn-A,,,260bf3f9,,-78,9.2,SF7BW125,29,52.23932003151937,6.855417719447874,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-78
2026-06-05T00:25:43.401Z,Live,a840411eae004150,Ravelijn-A,,,260bc456,,-55,9.5,SF7BW125,28,52.23927356168569,6.855306041672902,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-55
2026-06-05T00:25:45.968Z,Live,a840411eadfc4150,Meander,,a81758fffe047bac,00c6d5c0,POF_ME211,-117,-3.8,SF7BW125,28,52.236940990979036,6.859668770056415,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-117
2026-06-05T00:25:58.200Z,Live,a840411ee8904150,Vrijhof,,0004a30b001eb24f,fe00e867,nighthawk0003,-103,5.5,SF7BW125,23,52.24343442,6.853162438,0,VR247,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-103
2026-06-05T00:25:59.714Z,Live,a840411eae004150,Ravelijn-A,,,260bd26e,,-101,9.5,SF7BW125,28,52.239128421617174,6.855358114790105,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-101
2026-06-05T00:26:01.907Z,Live,a840411eadfc4150,Meander,,a81758fffe047bab,005ad22d,POF_ME208,-84,7.8,SF7BW125,28,52.23708692846573,6.8598598333741805,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-84
2026-06-05T00:26:01.985Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362ba,01567a9a,elsys-a81758fffe0362ba,-75,10,SF7BW125,28,52.24387741,6.853599072,0,VR178,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-75
2026-06-05T00:26:03.488Z,Live,a840411ee8904150,Vrijhof,,0004a30b00204a53,fe00e862,nighthawk0022,-81,7.2,SF7BW125,22,52.24382401,6.853928566,0,VR275P,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-81
2026-06-05T00:26:04.034Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-120,-2.5,SF7BW125,35,52.23914007386417,6.855383604406845,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-120
2026-06-05T00:26:04.740Z,Live,a840411eadfc4150,Meander,,0004a30b001fbde4,fe00e830,nighthawk0008,-81,10.2,SF7BW125,28,52.24391203,6.853491978,0,VR275E,2,true,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-81
2026-06-05T00:26:11.858Z,Live,a840411eae004150,Ravelijn-A,,0004a30b001ffe27,fe00e86f,nighthawk0034,-65,9.8,SF7BW125,18,52.23937304,6.85594098,0,RA4237,4,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-65
2026-06-05T00:26:13.379Z,Live,a840411ee8904150,Vrijhof,,0004a30b00203a13,fe00e802,nighthawk0018,-101,6.8,SF7BW125,22,52.24392319,6.853487015,0,VR173,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-101
2026-06-05T00:26:13.844Z,Live,a840411eae004150,Ravelijn-A,,a81758fffe0362ab,01434871,A81758FFFE0362AB,-107,4,SF7BW125,29,52.239212511714236,6.855323705303776,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-107
2026-06-05T00:26:15.373Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362b7,fe00e84e,elsys-a81758fffe0362b7,-75,7.2,SF7BW125,28,52.24391174,6.853509426,0,VR174,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-75
2026-06-05T00:26:16.438Z,Live,a840411eae004150,Ravelijn-A,,353431367b376e04,fe00e80d,p171108-2002525,-71,7.5,SF7BW125,18,52.23952384,6.855265086,0,RA3334,3,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-71
2026-06-05T00:26:20.041Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362cc,fe00e83c,elsys-a81758fffe0362cc,-93,9,SF7BW125,28,52.24348394,6.853030759,0,VR257,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-93
2026-06-05T00:26:26.788Z,Live,a840411eae004150,Ravelijn-A,,353131396037830f,fe00e805,p190201-2016923,-63,9.2,SF7BW125,18,52.23945934,6.855631072,0,RA3501,3,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-63
2026-06-05T00:26:28.518Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fe21c,fe00e861,nighthawk0025,-90,8.8,SF7BW125,23,52.24390411,6.853531837,0,VR175,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-90
2026-06-05T00:26:29.542Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362bb,fe00e81d,elsys-a81758fffe0362bb,-67,9.8,SF7BW125,28,52.24383545,6.853554726,0,VR180,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-67
2026-06-05T00:26:31.489Z,Live,a840411eae004150,Ravelijn-A,,,260bdc2a,,-99,9.5,SF7BW125,28,52.23921630880417,6.855591677627438,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-99
2026-06-05T00:26:35.175Z,Live,a840411eadfc4150,Meander,,a81758fffe047d5a,01e58a84,POF_ME113c,-102,7.5,SF7BW125,28,52.236984794416536,6.8597865891818195,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-102
2026-06-05T00:26:37.232Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fea11,fe00e863,nighthawk0020,-105,7,SF7BW125,22,52.24374771,6.85384798,0,VR193L,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-105
2026-06-05T00:26:48.755Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0464a5,0028691e,elsys-a81758fffe0464a5,-64,7.2,SF7BW125,29,52.24365234,6.853248596,0,VR254,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-64
2026-06-05T00:26:54.061Z,Live,a840411ee8904150,Vrijhof,,0004a30b00201850,fe00e83d,nighthawk0009,-96,8.5,SF7BW125,22,52.24394226,6.853615284,0,VR275G,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-96
2026-06-05T00:26:58.511Z,Live,a840411eae004150,Ravelijn-A,,0004a30b00204a53,fe00e862,nighthawk0022,-61,8.2,SF7BW125,18,52.24382401,6.853928566,0,VR275P,2,true,true,2,a8:40:41:1e:ae:00:41:50|a8:40:41:1e:e8:90:41:50,a8:40:41:1e:ae:00:41:50,-61
2026-06-05T00:27:04.040Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-118,-3.2,SF7BW125,35,52.2390488682289,6.855694243671382,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-118
2026-06-05T00:27:06.054Z,Live,a840411ee8904150,Vrijhof,,0004a30b00204802,fe00e85f,nighthawk0006,-105,5.5,SF7BW125,28,52.24389648,6.853554249,0,VR176,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-105
2026-06-05T00:27:07.129Z,Live,a840411ee8904150,Vrijhof,,0004a30b00203b74,fe00e817,nighthawk0010,-89,9.2,SF7BW125,22,52.24374771,6.853849411,0,VR275R,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-89
2026-06-05T00:27:18.609Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0464a4,0023fe9d,elsys-a81758fffe0464a4,-69,10,SF7BW125,29,52.24385452,6.853748798,0,VR191,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-69
2026-06-05T00:27:23.169Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fe943,fe00e846,nighthawk0019,-93,9.8,SF7BW125,22,52.24350192,6.8529857,0,VR258,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-93
2026-06-05T00:27:30.565Z,Live,a840411ee8904150,Vrijhof,,0004a30b001ba3b3,fe00e81a,nighthawk0001,-94,4.5,SF7BW125,22,52.24384308,6.853532791,0,VR179,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-94
2026-06-05T00:27:33.622Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362b4,01f0d596,elsys-a81758fffe0362b4,-81,9.5,SF7BW125,28,52.24394226,6.853427887,0,VR171,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-81
2026-06-05T00:27:38.503Z,Live,a840411ee8904150,Vrijhof,,0004a30b001e7ed4,fe00e84b,nighthawk0015,-94,7.2,SF7BW125,22,52.24395752,6.853811264,0,VR193E,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-94
2026-06-05T00:27:44.876Z,Live,a840411ee8904150,Vrijhof,,a81758fffe04857e,fe00e83e,elsys-a81758fffe04857e,-79,9,SF7BW125,28,52.24376989,6.853177333,0,VR262,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-79
2026-06-05T00:27:49.483Z,Live,a840411ee8904150,Vrijhof,,0004a30b001e9b95,fe00e851,nighthawk0014,-101,6.2,SF7BW125,22,52.24388885,6.85357666,0,VR177,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-101
2026-06-05T00:28:04.049Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-118,-3.5,SF7BW125,35,52.23937836827084,6.855523366701737,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-118
2026-06-05T00:28:09.823Z,Live,a840411eae004150,Ravelijn-A,,,fe0b5000,,-134,-16.2,SF10BW125,23,52.23904344677423,6.855455688102899,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-134
2026-06-05T00:28:11.933Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fbf2c,fe00e845,nighthawk0011,-96,8.8,SF7BW125,22,52.24391174,6.854000092,0,VR275M,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-96
2026-06-05T00:28:14.811Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fc9e3,fe00e860,nighthawk0021,-97,7.2,SF7BW125,22,52.24394436,6.853363627,0,VR275B,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-97
2026-06-05T00:28:15.740Z,Live,a840411eae004150,Ravelijn-A,,,260b6e8c,,-107,5.5,SF7BW125,28,52.23927114449488,6.855298320092206,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-107
2026-06-05T00:28:22.528Z,Live,a840411eae004150,Ravelijn-A,,,260be3b3,,-78,7.8,SF7BW125,28,52.239038904520115,6.8556176030595175,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-78
2026-06-05T00:28:24.606Z,Live,a840411eae004150,Ravelijn-A,,,fe0b5000,,-132,-15.5,SF10BW125,23,52.23907376064661,6.855404072500943,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-132
2026-06-05T00:28:36.861Z,Live,a840411ee8904150,Vrijhof,,0004a30b00200058,fe00e844,nighthawk0012,-106,7,SF7BW125,22,52.24346636,6.853074012,0,VR256,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-106
2026-06-05T00:28:42.323Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362c7,fe00e835,elsys-a81758fffe0362c7,-73,10.5,SF7BW125,28,52.24344906,6.853117091,0,VR248,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-73
2026-06-05T00:28:43.976Z,Live,a840411eae004150,Ravelijn-A,,353431365c376f04,fe00e87c,p171108-2002518,-97,8.5,SF7BW125,18,52.23958982,6.855680754,0,RA2502,2,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-97
2026-06-05T00:28:44.130Z,Live,a840411eadfc4150,Meander,,a81758fffe047d5b,015d6902,POF_ME113d,-113,,SF7BW125,28,52.2368510619082,6.859925143601163,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-113
2026-06-05T00:28:49.077Z,Live,a840411eadfc4150,Meander,,a81758fffe047d58,00f958d1,POF_ME101,-76,6.5,SF7BW125,28,52.236868067250235,6.860060133386856,4,,,false,false,1,a8:40:41:1e:ad:fc:41:50,a8:40:41:1e:ad:fc:41:50,-76
2026-06-05T00:29:01.837Z,Live,a840411ee8904150,Vrijhof,,0004a30b001fffda,fe00e87e,nighthawk0017,-97,8,SF7BW125,22,52.24391174,6.854000568,0,VR193G,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-97
2026-06-05T00:29:03.617Z,Live,a840411eae004150,Ravelijn-A,,,260b7c7a,,-77,7.5,SF7BW125,28,52.23930587284461,6.855354719160118,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-77
2026-06-05T00:29:04.059Z,Live,a840411eae004150,Ravelijn-A,,,00dc4390,,-122,-8,SF7BW125,35,52.239199577401756,6.855636496177101,4,,,false,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-122
2026-06-05T00:29:05.561Z,Live,a840411ee8904150,Vrijhof,,a81758fffe04857b,fe00e824,elsys-a81758fffe04857b,-78,7.8,SF7BW125,28,52.24390596,6.853299927,0,VR275A,2,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-78
2026-06-05T00:29:08.830Z,Live,a840411ee8904150,Vrijhof,,0004a30b00204802,fe00e85f,nighthawk0006,-93,9,SF7BW125,22,52.24389648,6.853554249,0,VR176,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-93
2026-06-05T00:29:12.365Z,Live,a840411eae004150,Ravelijn-A,,a81758fffe04857d,fe00e843,elsys-a81758fffe04857d,-66,10,SF7BW125,18,52.24370774,6.853113558,0,VR261,2,true,false,1,a8:40:41:1e:ae:00:41:50,a8:40:41:1e:ae:00:41:50,-66
2026-06-05T00:29:15.669Z,Live,a840411ee8904150,Vrijhof,,a81758fffe0362b9,fe00e81f,elsys-a81758fffe0362b9,-69,7.8,SF7BW125,28,52.24389648,6.853554249,0,VR176,1,true,false,1,a8:40:41:1e:e8:90:41:50,a8:40:41:1e:e8:90:41:50,-69
